package,素材类型,素材语言,创意主题,创意搜集人,创意提需人,模板制作人,素材制作人,素材制作时间,spend,installs,subs,gross_after,days,cpa,cpi,sub_rate,roi,cpa_pull,cpi_pull,group,period
Dradra,新选题,印地语,游乐园舞+通用+原,创意搜集LXQ,创意提需LXQ,模板制作LQX,素材制作WXR,20260416,11.67,30.0,3.0,2.82,5,3.89,0.389,0.1,0.2416452442159383,-2.418052834669041,-6.643557126347193,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,动感舞蹈室舞+通用+原,创意搜集ZJX,创意提需ZJX,模板制作ZQL,素材制作ZQL,20260519,7.9,15.0,2.0,1.76,2,3.95,0.5266666666666667,0.13333333333333333,0.22278481012658227,-2.498889460154242,-5.714612024131475,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,动态叠影人像+女+原,创意搜集QCH,创意提需QCH,模板制作LQX,素材制作ZXL,20260601,8.62,51.0,2.0,1.06,3,4.31,0.16901960784313724,0.0392156862745098,0.12296983758700698,-2.6263775146240533,-0.2840365321344115,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,一家三口的合影壁纸形变+家庭+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作XY,20260527,5.59,14.0,1.0,-0.72,2,5.59,0.3992857142857143,0.07142857142857142,-0.12880143112701253,-2.655522584280214,-3.222517276274277,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,数字人坐牛车+情侣+原,创意搜集WJF,创意提需WJF,模板制作LQX,素材制作ZJQ,20260604,6.06,5.0,1.0,-1.18,1,6.06,1.212,0.2,-0.19471947194719472,-2.6600099999999993,-5.273853332346793,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,集市上的劳斯莱斯+情侣+原,创意搜集QCH,创意提需QCH,模板制作CF,素材制作ZQL,20260527,5.6,18.0,1.0,-0.73,3,5.6,0.3111111111111111,0.05555555555555555,-0.13035714285714287,-2.6655225842802137,-2.516023079173387,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,英语,双色双重曝光+高种姓成年模特+竞,创意搜集ZXL,创意提需ZXL,模板制作LQX,素材制作XY,20260526,9.07,20.0,2.0,0.6200000000000001,6,4.535,0.4535,0.1,0.06835722160970233,-2.75449953299599,-5.529607436988857,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,帅气唱跳舞+帅气男模特+原,创意搜集LXQ,创意提需WYX,模板制作CF,素材制作LBJ,20260603,6.03,14.0,1.0,-1.15,3,6.03,0.4307142857142857,0.07142857142857142,-0.19071310116086232,-2.8650760422258013,-3.643175625669332,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,划线GPT画风合集+通用+原,创意搜集ZJX,创意提需ZJX,模板制作CF,素材制作XY,20260526,6.07,9.0,1.0,-1.19,2,6.07,0.6744444444444445,0.1111111111111111,-0.1960461285008237,-2.9628052870388637,-4.511359905013353,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,玛利亚舞一号+通用+原,创意搜集LXQ,创意提需LXQ,模板制作CF,素材制作ZJQ,20260526,6.09,9.0,1.0,-1.21,1,6.09,0.6766666666666666,0.1111111111111111,-0.1986863711001642,-2.9828052870388633,-4.526774040582267,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,恒河圣水+母女+原原,创意搜集WJF,创意提需WJF,模板制作CF,素材制作ZJQ,20260522,6.07,9.0,1.0,4.73,3,6.07,0.6744444444444445,0.1111111111111111,0.7792421746293245,-2.9860176115563473,-4.510152944988406,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,坐牛车丰收+情侣+原,创意搜集ZJX,创意提需ZJX,模板制作ZXL,素材制作XY+WB,20260518,456.25,1590.0,155.0,288.58,17,2.943548387096774,0.2869496855345912,0.09748427672955975,0.632504109589041,-3.034241821460306,-195.68270750575817,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,Haldi涂黄仪式+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作ZXL,素材制作XY+WB,20260521,6.04,17.0,1.0,-1.16,2,6.04,0.3552941176470588,0.058823529411764705,-0.1920529801324503,-3.1417957568614243,-3.431055440141944,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,印尼语,跳飞嘿嘿舞+日常服饰宝宝+原+视频,创意搜集WXY,创意提需WYX,模板制作LQX,素材制作XY,20260520,8.95,10.0,2.0,0.74,1,4.475,0.8949999999999999,0.2,0.08268156424581007,-3.153591513722848,-7.415326729495261,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,戳眼舞+通用+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作LBJ,20260528,6.37,19.0,1.0,4.73,2,6.37,0.3352631578947369,0.05263157894736842,0.7425431711145998,-3.205076042225801,-2.940267499572138,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,Haldi涂黄仪式+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作LQX,素材制作XY,20260521,9.01,14.0,2.0,0.68,4,4.505,0.6435714285714286,0.14285714285714285,0.07547169811320756,-3.2135915137228483,-6.821826807433047,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,复制摆臂舞+通用+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作WXX,20260506,9.48,21.0,2.0,0.22,2,4.74,0.45142857142857146,0.09523809523809523,0.02320675105485232,-3.2418436703483433,-5.757496478079996,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,情侣拍立得+传统服饰青少年+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZJQ,20260522,9.83,17.0,2.0,-0.12,2,4.915,0.5782352941176471,0.11764705882352941,-0.012207527975584944,-3.273058800995978,-6.8893904730798505,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,富豪美女+女+原,创意搜集ZJX,创意提需ZJX,模板制作ZXL,素材制作ZJQ+WB,20260522,6.390000000000001,7.0,1.0,-1.19,2,6.390000000000001,0.9128571428571429,0.14285714285714285,-0.18622848200312986,-3.306017611556347,-5.2171633294810125,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,印尼语,情侣拍立得+ins风情侣+竞,创意搜集ZXL,创意提需LST,模板制作WXR,素材制作LBJ,20260522,16.44,41.0,4.0,2.9,2,4.11,0.4009756097560976,0.0975609756097561,0.17639902676399025,-3.3261176019919567,-9.345566570039574,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,印度神合影+通用+竞,创意搜集WYX,创意提需WYX,模板制作CF,素材制作LBJ,20260522,9.9,12.0,2.0,-0.19,2,4.95,0.8250000000000001,0.16666666666666666,-0.01919191919191919,-3.343058800995978,-7.824414357259389,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,天台舞二号+通用+原,创意搜集LXQ,创意提需LXQ,模板制作WXR,素材制作WXX,20260604,6.55,4.0,1.0,-1.65,1,6.55,1.6375,0.25,-0.25190839694656486,-3.412110040755836,-5.895479732601723,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,鬼步舞+通用+原,创意搜集WJF,创意提需WJF,模板制作WXR,素材制作WXX,20260526,9.68,13.0,2.0,0.03,2,4.84,0.7446153846153846,0.15384615384615385,0.0030991735537190084,-3.4656105740777265,-7.422006947507719,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,摆胯舞二号+通用+原,创意搜集ZJJ,创意提需ZJJ,模板制作LQX,素材制作XY,20260519,6.18,11.0,1.0,-1.29,1,6.18,0.5618181818181818,0.09090909090909091,-0.20873786407766992,-3.4794447300771205,-4.577382151029748,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,易拉罐舞+小孩+原,创意搜集WXY,创意提需WXY,模板制作WXR,素材制作WXX,20260520,6.96,22.0,1.0,-2.05,2,6.96,0.31636363636363635,0.045454545454545456,-0.29454022988505746,-4.129467871485944,-3.684661957885009,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,神圣祈愿合集+情侣+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作ZXL,20260522,7.5,17.0,1.0,-2.58,1,7.5,0.4411764705882353,0.058823529411764705,-0.34400000000000003,-4.221529400497989,-4.553622229422546,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,Paladi舞+通用+原,创意搜集LXQ,创意提需LXQ,模板制作WXR,素材制作XY,20260519,6.98,7.0,1.0,-2.07,1,6.98,0.9971428571428572,0.14285714285714285,-0.2965616045845272,-4.279444730077121,-5.960152277928022,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,英语,情侣拍立得+传统服饰中老年+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZJQ,20260522,10.94,24.0,2.0,-1.2,3,5.47,0.4558333333333333,0.08333333333333333,-0.10968921389396709,-4.383058800995977,-6.7704148838623945,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,社媒皇冠合照+家庭+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作XY,20260521,10.64,13.0,2.0,-0.91,1,5.32,0.8184615384615385,0.15384615384615385,-0.08552631578947369,-4.4018436703483435,-8.333028331391723,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,单人宫格写真+通用+竞,创意搜集LST,创意提需LST,模板制作WXR,素材制作ZQL,20260522,7.56,15.0,1.0,-2.64,1,7.56,0.504,0.06666666666666667,-0.34920634920634924,-4.476017611556347,-5.046778563173596,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,男生King3号构图+青少年模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZQL,20260603,7.85,22.0,1.0,-2.92,2,7.85,0.3568181818181818,0.045454545454545456,-0.37197452229299366,-4.6850760422258,-4.0902916446530595,Zikzik,2026-05-20~2026-06-07
CoupleLens,印地语,Gulabi舞二号+通用+原,创意搜集LXQ,创意提需LXQ,模板制作CF,素材制作ZQL,20260604,"e547i,ej3kt,kd34g,kd5sf",7.9,23.0,1.0,-2.97,2,7.9,0.34347826086956523,0.043478260869565216,-0.3759493670886076,-4.762110040755836,-4.142909195778838,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,废墟写真+男+原,创意搜集LXQ,创意提需LXQ,模板制WXR,素材制作WXX,20260520,22.4,67.0,6.0,6.550000000000001,3,3.733333333333333,0.3343283582089552,0.08955223880597014,0.29241071428571436,-4.789900619481291,-12.115490573474013,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,黑白情侣淋雨+情侣+原,创意搜集QCH,创意提需QCH,模板制作ZXL,素材制作LBJ+WB,20260519,12.9,17.0,3.0,1.62,2,4.3,0.7588235294117647,0.17647058823529413,0.12558139534883722,-4.798334190231364,-10.420040490492589,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,树下弹吉他+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作CF,素材制作XY,20260519,23.91,41.0,7.0,16.34,4,3.415714285714286,0.583170731707317,0.17073170731707318,0.6833960685905479,-4.808464137324152,-17.904741497395204,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,印地语,土味爱心写真合集+中年低种姓情侣+原,创意搜集LXQ,创意提需LST,模板制作CF,素材制作XY,20260519,7.51,25.0,1.0,-2.59,3,7.51,0.3004,0.04,-0.34487350199733685,-4.809444730077121,-3.864500236696042,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,赛德胖吗舞+通用+原,创意搜集ZJJ,创意提需ZJJ,模板制作LQX,素材制作LBJ,20260601,20.05,26.0,5.0,4.11,4,4.01,0.7711538461538462,0.19230769230769232,0.20498753117206983,-4.94821782994908,-15.716606531977506,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,英语,复制（竞品选题图片版）情侣拍立得,创意搜集ZXL,创意提需TXH,模板制作ZXL,素材制作FDJ,20260202,10.7,37.0,2.0,-0.97,3,5.35,0.2891891891891892,0.05405405405405406,-0.09065420560747664,-5.038935742971887,-5.191476929170242,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,公务员开会+男+原,创意搜集LXQ,创意提需LXQ,模板制作ZXL,素材制作WXX+WB,20260526,8.32,16.0,1.0,-3.38,1,8.32,0.52,0.0625,-0.40625,-5.212805287038863,-5.540931627701809,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,印度牛车+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作LQX,素材制作LXQ,20260423,26.81,71.0,7.0,6.98,6,3.8299999999999996,0.37760563380281686,0.09859154929577464,0.2603506154419993,-5.222123280894426,-14.895654166581057,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,我是歌手+通用+原,创意搜集ZJX,创意提需ZJX,模板制作CF,素材制作ZJQ,20260601,11.56,26.0,2.0,-1.81,2,5.78,0.44461538461538463,0.07692307692307693,-0.1565743944636678,-5.330925601401944,-7.106942512221191,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,板球赛场抓拍+女+原,创意搜集ZJX,创意提需ZJX,模板制作WXX,素材制作XY,20260520,11.29,20.0,2.0,-1.54,2,5.645,0.5645,0.1,-0.1364038972542073,-5.628935742971887,-8.307098798529408,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,热情Lady舞+通用+原,创意搜集LXQ,创意提需LXQ,模板制作ZQL,素材制作ZQL,20260519,8.4,10.0,1.0,-3.46,1,8.4,0.8400000000000001,0.1,-0.4119047619047619,-5.699444730077121,-6.943074682754317,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,逃离洪水+通用+原,创意搜集WJF,创意提需WJF,模板制作ZXL,素材制作ZJQ+WB,20260603,9.1,7.0,1.0,4.73,2,9.1,1.3,0.14285714285714285,0.5197802197802198,-5.700009999999999,-7.916680986093467,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,吼吼舞+通用+原,创意搜集QCH,创意提需QCH,模板制作CF,素材制作ZJQ,20260521,8.82,15.0,1.0,-3.87,3,8.82,0.588,0.06666666666666667,-0.4387755102040816,-5.921795756861425,-6.516524418146735,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,情侣放天灯+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作ZXL,素材制作LBJ+WB,20260603,9.09,6.0,1.0,-4.13,2,9.09,1.515,0.16666666666666666,-0.45434543454345433,-5.9250760422258,-8.071295199503854,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印尼语,宝宝跳同款舞蹈+印尼新舞蹈动作+竞,创意搜集ZXL,创意提需ZXL,模板制作FDJ,素材制作FDJ,20260413,9.3,18.0,1.0,-4.34,1,9.3,0.5166666666666667,0.05555555555555555,-0.4666666666666666,-6.091694245957127,-5.614244875426048,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印尼语,摇旗助威+单人+竞,创意搜集WYX,创意提需WYX,模板制作CF,素材制作XY,20260603,9.51,29.0,1.0,-4.54,2,9.51,0.3279310344827586,0.034482758620689655,-0.4773922187171399,-6.3450760422258,-4.555807490245848,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,雨中爱恋+情侣+原,创意搜集ZJJ,创意提需ZJJ,模板制作ZXL,素材制作ZXL+WB,20260521,9.54,11.0,1.0,4.73,3,9.54,0.8672727272727272,0.09090909090909091,0.4958071278825997,-6.456017611556346,-7.5879470496391495,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,印地语,男生King3号构图+传统服饰男模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZQL,20260603,9.66,22.0,1.0,-4.69,3,9.66,0.4390909090909091,0.045454545454545456,-0.48550724637681164,-6.495076042225801,-5.90029164465306,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,稻田合照+家庭+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作XY,20260519,9.43,9.0,1.0,4.73,2,9.43,1.0477777777777777,0.1111111111111111,0.5015906680805939,-6.599467871485944,-8.118767214478884,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印尼语,宰牲节快乐+单人+竞,创意搜集WYX,创意提需WYX,模板制作CF,素材制作ZQL,20260527,22.18,56.0,5.0,2.0300000000000002,5,4.436,0.3960714285714286,0.08928571428571429,0.0915238954012624,-7.327553137821828,-12.66083897932005,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,雨夜求婚+情侣+原,创意搜集ZJJ,创意提需ZJJ,模板制作CF,素材制作XY,20260601,13.73,29.0,2.0,-3.92,5,6.865,0.473448275862069,0.06896551724137931,-0.28550619082301526,-7.500925601401944,-8.784811670003332,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,印地语,交叉舞步+老年模特+原,创意搜集JYY,创意提需LST,模板制作WXR,素材制作ZQL,20260527,10.47,14.0,1.0,-5.48,2,10.47,0.7478571428571429,0.07142857142857142,-0.5234001910219676,-7.535522584280215,-8.102517276274277,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,舞蹈天才舞+通用+原,创意搜集QCH,创意提需QCH,模板制作CF,素材制作LBJ,20260528,35.43000000000001,86.0,9.0,8.04,6,3.9366666666666674,0.4119767441860466,0.10465116279069768,0.22692633361557996,-7.6651484473483364,-20.737791184261162,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,阿加索利亚舞一号+通用+原,创意搜集ZJJ,创意提需ZJJ,模板制作WXX,素材制作WXX,20260518,16.06,52.0,3.0,-1.46,3,5.353333333333333,0.3088461538461538,0.057692307692307696,-0.09090909090909091,-7.958334190231362,-8.480801880132695,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,英语,双重曝光King3号+中老年模特+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作ZJQ,20260526,49.480000000000004,145.0,13.0,13.27,8,3.8061538461538467,0.3412413793103449,0.0896551724137931,0.2681891673403395,-9.950055217711977,-24.583602335206017,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,宝宝杰克逊+宝宝+原,创意搜集ZJX,创意提需ZJX,模板制作WXR,素材制作WXX,20260601,28.349999999999998,105.0,6.0,0.75,5,4.725,0.26999999999999996,0.05714285714285714,0.026455026455026457,-10.251406587261107,-10.936041763475,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,稻田合照+家庭+原,创意搜集ZJX,创意提需ZJX,模板制作ZXL,素材制作XY+WB,20260519,12.97,11.0,1.0,-7.91,2,12.97,1.1790909090909092,0.09090909090909091,-0.6098689282960679,-10.269444730077122,-11.36738215102975,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,树下弹吉他+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作ZXL,素材制作XY+WB,20260519,13.27,12.0,1.0,-8.21,2,13.27,1.1058333333333332,0.08333333333333333,-0.6186887716654108,-10.56944473007712,-11.52168961930518,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,灵动舞二号+通用+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作WXX,20260521,17.32,35.0,2.0,1.36,3,8.66,0.4948571428571429,0.05714285714285714,0.07852193995381063,-11.405834104795408,-11.936185306416082,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,印地语,跳飞嘿嘿舞+低种姓小孩+原,创意搜集WXY,创意提需LST,模板制作LQX,素材制作ZJQ,20260519,17.49,41.0,2.0,-7.59,4,8.745,0.42658536585365847,0.04878048780487805,-0.4339622641509434,-12.08888946015424,-11.513419729102948,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印尼语,一家三口侧面合照+家庭+竞,创意搜集ZXL,创意提需ZXL,模板制作WXR,素材制作WXR,20260413,22.1,22.0,3.0,-7.35,1,7.366666666666667,1.0045454545454546,0.13636363636363635,-0.332579185520362,-12.475082737871382,-17.59518818107628,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印尼语,3DQ版世界+宝宝+竞+原,创意搜集LST,创意提需LST,模板制作WXR,素材制作ZQL,20260601,19.450000000000003,27.0,2.0,-6.23,3,9.725000000000001,0.7203703703703704,0.07407407407407407,-0.3203084832904884,-13.220925601401945,-14.833648671700633,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,婚礼互换花环+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作ZXL,素材制作LBJ+WB,20260522,17.49,16.0,1.0,-12.02,2,17.49,1.093125,0.0625,-0.6872498570611778,-14.406017611556347,-14.803462223727863,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印尼语,宰牲节清真寺场景+通用+原,创意搜集ZXL,创意提需ZXL,模板制作LQX,素材制作ZJQ,20260525,51.13,193.0,12.0,6.930000000000001,8,4.260833333333333,0.26492227979274613,0.06217616580310881,0.13553686681009192,-14.872624741576576,-17.934819964593657,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,左右跳舞二号+通用+原,创意搜集ZJJ,创意提需ZJJ,模板制作LQX,素材制作WXX,20260601,26.52,18.0,3.0,-11.66,2,8.84,1.4733333333333334,0.16666666666666666,-0.4396681749622926,-17.29411435871397,-23.4770020535078,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,黑白一家三口+家庭+原,创意搜集ZJX,创意提需ZJX,模板制作WXR,素材制作ZQL,20260603,30.43,24.0,4.0,0.87,2,7.6075,1.2679166666666666,0.16666666666666666,0.028590207032533684,-17.770304168903202,-26.351846005476396,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,红纱丽寺庙写真+女+原,创意搜集LXQ,创意提需LXQ,模板制作ZJQ,素材制作ZJQ,20260603,27.88,29.0,3.0,-12.98,2,9.293333333333333,0.9613793103448276,0.10344827586206896,-0.4655667144906743,-18.82240902851766,-22.962494108017793,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,英语,双色双重曝光+青少年女模特+竞,创意搜集ZXL,创意提需ZXL,模板制作LQX,素材制作ZQL,20260519,24.89,50.0,2.0,-14.809999999999999,5,12.445,0.4978,0.04,-0.5950180795500201,-18.940389706660113,-17.412881221938562,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,神圣情缘+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作WXR,素材制作LBJ,20260526,286.17,1008.0,85.0,123.18,11,3.3667058823529414,0.2838988095238095,0.08432539682539683,0.43044344270887935,-20.313486725950824,-96.20184645022961,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,英语,母婴黑白壁纸新构图版+meta测试+竞,创意搜集ZXL,创意提需ZXL,模板制作LQX,素材制作XY,20260601,48.29,131.0,9.0,-4.5,4,5.365555555555556,0.36862595419847327,0.06870229007633588,-0.09318699523710913,-20.965520945975076,-26.36392787234124,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,雨中婚礼写真+情侣+原,创意搜集LXQ,创意提需LXQ,模板制作CF,素材制作XY,20260601,27.92,58.0,2.0,-2.71,4,13.96,0.4813793103448276,0.034482758620689655,-0.09706303724928365,-21.690925601401943,-18.217606811612043,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,吉卜力风格合影+通用+原,创意搜集WJF,创意提需WJF,模板制作LQX,素材制作LQX,20260603,24.85,37.0,1.0,-4.97,4,24.85,0.6716216216216216,0.02702702702702703,-0.19999999999999998,-21.90366649314593,-18.57223595227726,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,划线变纱丽合集+情侣合照+原,创意搜集ZJX,创意提需ZJX,模板制作CF,素材制作ZJQ,20260514,51.11,146.0,9.0,-7.25,11,5.678888888888888,0.35006849315068495,0.06164383561643835,-0.14185090980238702,-22.03693165467815,-21.062879222976413,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,印地语,交叉舞步+丰满模特+原,创意搜集JYY,创意提需LST,模板制作WXR,素材制作LBJ,20260520,9085.9,47117.0,2909.0,4906.05,18,3.1233757304915777,0.192836980283125,0.061739924018931594,0.5399630196238128,-33.00138691447006,-785.3278040497867,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,摆臂舞+通用+原,创意搜集ZJX,创意提需ZJX,模板制作LQX,素材制作WXX,20260506,489.74,2523.0,160.0,279.59999999999997,10,3.0608750000000002,0.19411018628616727,0.06341656757827982,0.5709151794829909,-33.645930520000256,-109.54635556804554,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,虚幻手持鲜花+通用+竞,创意搜集LST,创意提需LST,模板制作LQX,素材制作WXX,20260515,143.79000000000002,557.0,40.0,49.07000000000001,8,3.5947500000000003,0.25815080789946143,0.0718132854578097,0.3412615620001391,-33.82585921247236,-62.194115272441095,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,英语,对镜自拍Q版+通用meta+竞,创意搜集LST,创意提需LST,模板制作WXR,素材制作XY,20260603,44.349999999999994,48.0,3.0,-29.04,3,14.783333333333331,0.9239583333333332,0.0625,-0.6547914317925593,-35.29240902851766,-36.21679972702051,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,公路舞+通用+原,创意搜集LXQ,创意提需LXQ,模板制作CF,素材制作ZQL,20260514,579.1,3268.0,192.0,343.88,10,3.0161458333333333,0.17720318237454102,0.0587515299877601,0.5938179934380936,-38.84572012430823,-88.36928273554263,Zikzik,2026-05-20~2026-06-07
Dradra,老选题,英语,特写黑白锁屏+母婴暖色滤镜迭代meta+原,创意搜集ZJX,创意提需LST,模板制作LQX,素材制作XY,20260519,219.79,1125.0,62.0,79.08,10,3.545,0.19536888888888887,0.05511111111111111,0.35979798898948995,-42.534346317994945,-48.920473283520685,Zikzik,2026-05-20~2026-06-07
CoupleLens,老选题,印地语,特写黑白锁屏+低种姓母婴+原,创意搜集ZJX,创意提需WYX,模板制作LQX,素材制作ZXL,20260514,951.05,4620.0,322.0,596.36,9,2.9535714285714283,0.20585497835497835,0.0696969696969697,0.6270543083959834,-50.20002065263344,-262.1912451148379,Zikzik,2026-05-20~2026-06-07
CoupleLens,新选题,印地语,豪车兜风+通用+竞,创意搜集ZJX,创意提需WYX,模板制作CF,素材制作ZJQ,20260518,828.65,3870.0,262.0,431.8,15,3.1627862595419844,0.21412144702842376,0.06770025839793281,0.5210885174681712,-50.522912489031334,-203.30457286816528,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,印地语,孔雀舞+老年模特+原,创意搜集LXQ,创意提需LST,模板制作CF,素材制作ZJQ,20260515,29083.87,149421.0,9486.0,16529.1,19,3.0659782837866327,0.19464379170263885,0.06348505230188528,0.568325329469565,-69.55426451714254,-3899.7116956837103,Zikzik,2026-05-20~2026-06-07
Usgen,老选题,印地语,抖肩扭胯舞蹈+日常服饰高种姓小孩+原,创意搜集WXY,创意提需LST,模板制作WXR,素材制作WXX,20260601,125.14999999999999,193.0,17.0,-41.58,5,7.3617647058823525,0.6484455958549222,0.08808290155440414,-0.332241310427487,-73.21201446294084,-92.88752771864056,Zikzik,2026-05-20~2026-06-07
Usgen,新选题,印地语,旋转跳跃舞+通用+原,创意搜集LXQ,创意提需LXQ,模板制作WXR,素材制作ZQL,20260507,187.14,5422.0,17.0,-25.08,19,11.008235294117647,0.034514939136849866,0.003135374400590188,-0.13401731324142355,-133.760029283175,732.1194131237003,Zikzik,2026-05-20~2026-06-07
Dradra,新选题,印地语,可爱旋转舞+男女通用+原,创意搜集QCH,创意提需QCH,模板制作ZXL,素材制作FDJ,20260403,188.37,4786.0,12.0,-21.23,19,15.6975,0.039358545758462184,0.0025073129962390303,-0.11270372139937357,-152.02948786203112,626.7176927198449,Zikzik,2026-05-20~2026-06-07
